"Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EncompassingEncounter","","","",1,1,"","","","","","","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EncompassingEncounter.classCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""ENC""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""ENC""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ActClass","",,,,"EncompassingEncounter.classCode",1,1,"",""
"EncompassingEncounter.moodCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""EVN""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""EVN""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ActMood","",,,,"EncompassingEncounter.moodCode",1,1,"",""
"EncompassingEncounter.templateId","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of a set of template-defined constraints. The value of this attribute provides a unique identifier for the templates in question","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.templateId",0,*,"",""
"EncompassingEncounter.id","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/II {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.id",0,*,"",""
"EncompassingEncounter.code","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/CE {[]} {[]}
","","","","","","","","","","","",,"extensible","","http://terminology.hl7.org/ValueSet/v3-ActEncounterCode","",,,,"EncompassingEncounter.code",0,1,"",""
"EncompassingEncounter.effectiveTime","","","",1,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/IVL-TS {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.effectiveTime",1,1,"",""
"EncompassingEncounter.admissionReferralSourceCode","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/CE {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.admissionReferralSourceCode",0,1,"",""
"EncompassingEncounter.dischargeDispositionCode","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/CE {[]} {[]}
","","","","","","","","","","","",,"extensible","","http://terminology.hl7.org/ValueSet/v3-EncounterDischargeDisposition","",,,,"EncompassingEncounter.dischargeDispositionCode",0,1,"",""
"EncompassingEncounter.responsibleParty","","","",0,1,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.responsibleParty",0,1,"",""
"EncompassingEncounter.responsibleParty.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""RESP""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""RESP""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ParticipationType","",,,,"EncompassingEncounter.responsibleParty.typeCode",1,1,"",""
"EncompassingEncounter.responsibleParty.assignedEntity","","","",1,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/AssignedEntity {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.responsibleParty.assignedEntity",1,1,"",""
"EncompassingEncounter.encounterParticipant","","","",0,*,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.encounterParticipant",0,*,"",""
"EncompassingEncounter.encounterParticipant.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.encounterParticipant.typeCode",1,1,"",""
"EncompassingEncounter.encounterParticipant.time","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/IVL-TS {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.encounterParticipant.time",0,1,"",""
"EncompassingEncounter.encounterParticipant.assignedEntity","","","",1,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/AssignedEntity {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.encounterParticipant.assignedEntity",1,1,"",""
"EncompassingEncounter.location","","","",0,1,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.location",0,1,"",""
"EncompassingEncounter.location.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""LOC""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""LOC""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ParticipationTargetLocation","",,,,"EncompassingEncounter.location.typeCode",1,1,"",""
"EncompassingEncounter.location.healthCareFacility","","","",1,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/HealthCareFacility {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EncompassingEncounter.location.healthCareFacility",1,1,"",""
